region;settlement;latitude_dd;longitude_dd;population;latitude_rad;longitude_rad
Амурская область;Райчихинск;49.7941666666667;129.411388888889;17098;0.8690721566201437;2.2586548256899195
Амурская область;Ромны;50.72;129.2925;2761;0.8852309966115239;2.2565798231347682
Амурская область;Садовое;50.3483333333333;127.572777777778;1076;0.8787441895582778;2.226565008137281
Амурская область;Свободный;51.3758333333333;128.134166666667;53404;0.8966774476225194;2.236363092632507
Амурская область;Сергеевка;50.7580555555556;127.295833333333;1149;0.8858951913546448;2.2217314157366093
Амурская область;Серышево;51.0925;128.382222222222;9434;0.8917323480752029;2.2406924788048053
Амурская область;Сиваки;52.635;126.748611111111;1628;0.9186540517872154;2.2121805862187554
Амурская область;Сковородино;53.9872222222222;123.943611111111;9050;0.9422547817836272;2.1632241007003143
Амурская область;Соловьевск;54.2222222222222;124.433333333333;2695;0.9463563055258138;2.1717713658982714
Амурская область;Среднебелая;50.6591666666667;128.007222222222;3787;0.8841692546498946;2.2341474941098265
Амурская область;Талакан;50.2638888888889;130.266666666667;4241;0.8772703559677055;2.2735822389312856
Амурская область;Талдан;53.6913888888889;124.8125;2773;0.9370915160798112;2.1783890726454227
Амурская область;Тамбовка;50.0991666666667;128.060833333333;7251;0.8743954108387264;2.235083184514366
Амурская область;Тахтамыгда;54.1127777777778;123.604444444444;1483;0.9444461396222431;2.157304525653961
Амурская область;Томичи;50.7727777777778;128.248333333333;1393;0.8861521426056324;2.2383556768618553
Амурская область;Томское;50.9597222222222;128.437222222222;1979;0.8894149386794988;2.241652409893402
Амурская область;Тыгда;53.1116666666667;126.33;2972;0.9269734545550555;2.2048744440444366
Амурская область;Тында;55.1547222222222;124.729166666667;32920;0.962631500800661;2.1769346316020997
Амурская область;Украинка;51.1447222222222;128.509444444444;1144;0.8926437977956884;2.242912925464283
Амурская область;Уруша;54.0466666666667;122.883055555556;3317;0.9432922830612026;2.144713914355562
Амурская область;Усть-Ивановка;50.3227777777778;127.743055555556;2642;0.878298160971658;2.2295369160024863
Амурская область;Ушумун;52.7830555555556;126.539722222222;1960;0.92123810870753;2.2085347873368097
Амурская область;Февральск;52.4541666666667;130.865555555556;4625;0.9154979147231929;2.284034821896009
Амурская область;Чигири;50.3391666666667;127.507777777778;11104;0.8785842010435128;2.2254305441234847
Амурская область;Шимановск;51.9994444444444;127.676111111111;18542;0.9075615147634284;2.228368515031003
Амурская область;Широкий;49.7558333333333;129.422777777778;1212;0.8684031137402114;2.2588535992991763
Амурская область;Экимчан;53.0688888888889;132.943888888889;1011;0.9262268414861465;2.320308581516619
Амурская область;Юктали;56.5969444444444;121.647222222222;1203;0.9878030271238677;2.123144553682987
Архангельская область;Архангельск;64.5430555555556;40.5372222222222;348343;1.1264888287420631;0.7075079973903898
Архангельская область;Белушья Губа;71.5375;52.3327777777778;3151;1.2485649136454433;0.913379278936744
Архангельская область;Березник;62.8558333333333;42.7022222222222;5273;1.0970412457514687;0.745294375696067
Архангельская область;Боброво;64.3555555555556;41.1513888888889;1261;1.1232163363945737;0.7182272278797224
Архангельская область;Большое Анисимово;64.4827777777778;40.5041666666667;1125;1.125436783054055;0.7069310691098705
Архангельская область;Васьково;64.4127777777778;40.4583333333333;1127;1.124215052577659;0.7061311265360386
Архангельская область;Вельск;61.0658333333333;42.1033333333333;22311;1.06579985214077;0.7348417927313453
Архангельская область;Верхняя Тойма;62.2347222222222;44.9991666666667;2857;1.0862008118418596;0.7853836189870157
Архангельская область;Вычегодский;61.2486111111111;46.8838888888889;12387;1.0689899261624711;0.8182782272502972
Архангельская область;Горка-Муравьевская;61.1069444444444;42.1386111111111;1897;1.066517376388812;0.7354575061063549
Архангельская область;Двинской;62.1547222222222;45.1177777777778;2221;1.084804548440264;0.7874537734053532
Архангельская область;Ерцево;60.7955555555556;40.0847222222222;3387;1.0610826150235757;0.6996103825251154
Архангельская область;Ильинско-Подомское;61.1155555555556;47.9780555555556;3274;1.0666676686299574;0.8373750381492024
Архангельская область;Каменка;65.8875;44.1172222222222;1947;1.1499538109077638;0.7699907846117869
Архангельская область;Каргополь;61.5052777777778;38.9472222222222;10037;1.0734696045759238;0.67975726228368
Архангельская область;Карпогоры;64.0005555555556;44.4491666666667;4108;1.1170204175499938;0.7757843081010467
Архангельская область;Катунино;64.3916666666667;40.6255555555556;3352;1.1238465941800158;0.7090497048963194
Архангельская область;Кизема;61.1252777777778;44.8197222222222;2291;1.0668373534183453;0.782251722607047
Архангельская область;Конево;62.1202777777778;39.3180555555556;2260;1.0842033794756891;0.6862295249264936
Архангельская область;Коноша;60.9736111111111;40.2566666666667;10739;1.0641902707194868;0.7026113792111846
Архангельская область;Коряжма;61.3152777777778;47.1597222222222;36224;1.0701534789971348;0.8230924271037143
Архангельская область;Котлас;61.2522222222222;46.6475;61821;1.0690529519410152;0.8141524628240548
Архангельская область;Красноборск;61.5588888888889;45.9519444444444;4425;1.0744052949804652;0.8020127282490713
Архангельская область;Кулой;61.03;42.4908333333333;5071;1.0651744424921394;0.7416049435828234
Архангельская область;Лесная речка;64.4152777777778;40.6344444444444;2765;1.124258685808959;0.7092048452742729
Архангельская область;Лешуконское;64.8980555555556;45.7591666666667;3888;1.132684747586643;0.7986481213021726
Архангельская область;Лукинская;61.0919444444444;42.0972222222222;1198;1.066255577001013;0.7347351337215015
Архангельская область;Луковецкий;64.2911111111111;41.9227777777778;1885;1.1220915686543989;0.7316905038041344
Архангельская область;Малошуйка;63.7072222222222;37.4530555555556;2351;1.111900785077476;0.6536791343767993
Архангельская область;Междуреченский;64.0494444444444;44.4305555555556;1261;1.1178736896287451;0.7754594829347036
Архангельская область;Мезень;65.84;44.2530555555556;3248;1.1491247795130666;0.7723615235124136
Архангельская область;Мирный;62.7644444444444;40.3361111111111;32028;1.095446208740618;0.703997946339157
Архангельская область;Новодвинск;64.4136111111111;40.8208333333333;38082;1.1242295969880916;0.712457945074518
Архангельская область;Няндома;61.6697222222222;40.2044444444444;19416;1.0763397015680916;0.7016999294906971
Архангельская область;Обозерский;63.4547222222222;40.2994444444444;3145;1.1074938287161904;0.7033579922800918
Архангельская область;Оксовский;62.6069444444444;39.9155555555556;1907;1.092697315168727;0.6966578672071596
Архангельская область;Октябрьский;61.0913888888889;43.1747222222222;9057;1.0662458807273916;0.7535410564117403
Архангельская область;Онега;63.9069444444444;38.1002777777778;18830;1.1153865954446531;0.664975293146651
Архангельская область;Пинега;64.6975;43.3916666666667;2653;1.1291843928090315;0.7573274512612068
Архангельская область;Плесецк;62.7105555555556;40.2905555555556;10630;1.094505670199267;0.7032028519021384
Архангельская область;Подюга;61.0941666666667;40.865;2208;1.066294362095503;0.7132287988274828
Архангельская область;Приводино;61.0805555555556;46.5016666666667;3003;1.0660568033917595;0.8116071909982304
Архангельская область;Рикасиха;64.5380555555556;40.1705555555556;1854;1.1264015622794634;0.7011084567997452
Архангельская область;Рочегда;62.6702777777778;43.4025;1573;1.0938026903616578;0.7575165285968389
Архангельская область;Савинский;62.9322222222222;40.1380555555556;6713;1.09837448337452;0.7005412247928471
Архангельская область;Северодвинск;64.5625;39.8180555555556;182291;1.126828198318839;0.6949561711864651
Архангельская область;Североонежск;62.5891666666667;39.8386111111111;4791;1.0923870344128181;0.6953149333104852
Архангельская область;Сия;64.0238888888889;43.1825;1217;1.1174276610421254;0.7536768042424513
Архангельская область;Солгинский;61.0538888888889;41.3427777777778;1124;1.0655913822578937;0.7215675941425671
